Time,Counter,Text
10,2,много собак много детей
10,2,много чего
10,1,много чего говорил
10,2,много чего нибудь
10,1,много чего нибудь говорили
10,1,много чего нибудь никогда
10,16,мной
10,1,мной 1
10,1,мной явилась
10,1,мной.
10,1,мобильный роутер
10,1,мог
10,1,могли
10,1,могли бы
10,1,могли бы с ней
10,1,могли быть вместе
10,2,могу
10,1,моделирование
10,1,модель
10,1,модельный ряд volkswagen
10,1,модем
10,2,модерн
10,6,мое
10,1,мое кольцо
10,1,мое лед но не
10,1,мое лед но не замерз
10,1,мое лед но не занят
10,1,мое лед но не звонит
10,2,мое любимое
10,1,мое любимое сегодня
10,1,мое любимое сегодня день
10,1,мое любимое сегодня день рождения
10,1,мое море
10,1,мое море прошу
10,1,мое море прошу тебя не выплюни
10,1,мое море прошу тебя не выплюни меня на берег
10,1,мое море прошу тебя не выплюни меня на берег во время очередной бури твоих истерик
10,1,мое море прошу тебя не выплюни меня на берег во время очередной бури твоих истерик я так устал тебя искать
10,1,мое море прошу тебя не выплюни меня на берег во время очередной бури твоих истерик я так устал тебя искать по грязным пресным
10,1,мое море прошу тебя не выплюни меня на берег во время очередной бури твоих истерик я так устал тебя искать по грязным пресным руслам зубами сети рвал напрягая
10,1,мое море прошу тебя не выплюни меня на берег во время очередной бури твоих истерик я так устала
10,1,мое печенье
10,3,мое сергеевна
10,1,мое сергей
10,1,мое сердце
10,1,моего
10,1,моего дома играют в парке
10,1,моего друга
10,4,моего друга зовут
10,2,моего друга зовут илья
10,1,моего друга зовут илья а мы студенты
10,1,моего друга зовут илья а мы студенты моя очень сергею есенину как сказать тебе
10,1,моего друга зовут илья а мы студенты моя очень сергею есенину как сказать тебе что скажешь
10,1,моего друга зовут илья мы студенты моя очередь сказать тебе что скажешь
10,1,моей
10,1,моей голове
10,1,моей кармы
10,1,моей любимой
10,1,моей любимой сегодня
10,1,моей работой
10,1,моем
10,15,может
10,3,может быть
10,1,может в космос
10,1,может все
10,1,может и нет
10,4,может каждый
10,1,может кто-то называет эти
10,1,может кто-то называет эти плевочки
10,1,может ли от
10,1,может лучше
10,1,может лучше бы
10,1,может лучше быть
10,1,может лучше быть одной
10,1,может лучше быть одному
10,1,может лучше быть одному как ты считаешь
10,1,может мне
