group,name,count
m536,GENERAL BUCK SCHMUCK,7
m536,GENERAL FACEMAN,9
m536,GENERAL JACK D. RIPPER,23
m536,GENERAL RIPPER,53
m536,GENERAL SCHMUCK,46
m536,LT. BALLMUFF,7
m536,LT. QUIFFER,28
m536,LT. TOEJAM,16
m536,LT. ZOGG,63
m536,MAJOR KONG,106
m536,MAJOR MANDRAKE,95
m536,PRESIDENT MUFFLEY,70
m536,SWITCHBOARD OPERATOR,3
m536,VON KLUTZ,7
m537,BEEBEE,45
m537,BUFF,155
m537,CHIP,5
m537,ERICA,60
m537,GARY,3
m537,JEFF,265
m537,NAZEER,48
m537,PONY,138
m537,SCUFF,5
m537,SOOZE,159
m537,SOOZE'S MOM,3
m537,TIM,145
m538,CLEO,24
m538,DIANE,81
m538,DIM SUM CHARLIE,3
m538,GRANDMOTHER,7
m538,HANK,11
m538,HANNAH,17
m538,JACK,17
m538,KANSAS,57
m538,LOAN OFFICER,4
m538,LUCY,27
m538,MRS. HILL,12
m539,1ST ASSISTANT,6
m539,ARTIE,16
m539,BETTY,94
m539,DE MILLE,10
m539,DEMILLE,12
m539,GILLIS,278
m539,HEAD OF HOMICIDE,6
m539,HOLMBY HILLS CAPTAIN,6
m539,MAX,45
m539,MORINO,5
m539,NO. 1,5
m539,NORMA,158
m539,SHELDRAKE,18
m54,AUD,51
m54,ERIK,183
m54,FREYA,10
m54,GIRL,4
m54,GRANDAD,5
m54,GRANDFATHER,7
m54,HARALD,12
m54,HELGA,27
m54,IVAR,13
m54,KEITEL,37
m54,KING ARNULF,39
m54,LEIF,3
m54,LOKI,30
m54,ODIN,5
m54,SNORRI,25
m54,SVEN,43
m54,SVEN'S DAD,29
m54,THORFINN,34
m54,THORFINN'S MUM,5
m540,ALURA,5
m540,BIANCA,23
m540,ELDERLY MAN,5
m540,ETHAN,86
m540,GEORGE,5
m540,JIMMY,21
m540,KARA,12
m540,LINDA,33
m540,LUCY,35
m540,MR. DANVERS,6
m540,NIGEL,14
m540,SELENA,90
m540,SUPERGIRL,92
m540,ZALTAR,41
m540,ZOREL,4
m541,BRAD,19
m541,CLARK,60
m541,CLERK,12
m541,FRED,11
m541,GUS,98
m541,JIMMY,13
m541,LANA,49
m541,LOIS,9
m541,LORELEI,20
m541,MISS HENDERSON,9
m541,PERRY,23
m541,RICKY,6
m541,ROSS,82
m541,SIMPSON,5
m541,SUPERMAN,26
m541,VERA,42
m542,CLARK,71
m542,EVE,15
m542,FIRST CONTROLLER,3
m542,JIMMY,8
m542,LARA,11
m542,LEX,24
m542,LOIS,66
m542,LUTHOR,29
m542,OTIS,8
m542,PERRY,11
m542,PRESIDENT,3
m542,SECOND CONTROLLER,3
m542,SECOND REPORTER,3
m542,SPOKESMAN,3
m542,SUPERMAN,17
m542,URSA,12
m542,ZOD,32
m543,CLARK,38
m543,HOWLER,5
m543,JEREMY,9
m543,LACY,53
m543,LENNY,22
m543,LEX,51
m543,LOIS,24
m543,NUCLEAR MAN,9
m543,SUPERMAN,21
m543,WARFIELD,9
m544,ALBERT,13
m544,CLARK,46
m544,EVE,59
m544,FIRST ELDER,6
m544,JIMMY,10
m544,JONATHAN,8
m544,JOREL,21
m544,LARA,6
m544,LOIS,73
m544,LUTHOR,111
m544,MARTHA,19
m544,OTIS,17
m544,PERRY,6
m544,SUPERMAN,58
m545,ALISON,25
m545,BILLY,54
m545,DOLORES,41
m545,HARTLEY,4
m545,MARY,18
m545,MASON,12
m545,MITCHELL,142
m545,NICOLE,100
m545,PETER,5
m545,RISA,36
m545,SAM,49
m545,SCHWARTZ,30
m545,STEWARDESS,6
m545,WANDA,18
m545,WENDELL,11
m545,ZOE,21
m546,BARTHA,5
m546,CAPTAIN,6
m546,D'ANGELO,20
m546,ELWELL,8
m546,HUNSECKER,95
m546,KELLO,12
m546,MARY,6
m546,RITA,23
m546,SALLY,19
m546,SENATOR,5
m546,SIDNEY,164
m546,STEVE,51
m546,SUSAN,52
m546,TEMPLE,6
m546,WELDON,5
m546,WIFE,6
m547,DYSON,19
m547,JOHN,79
m547,REESE,6
m547,SARAH,44
m547,SILBERMAN,7
m547,TARISSA,6
m547,TERMINATOR,78
m547,TIM,4
m547,VIDEO SARAH,4
m547,VIDEO SILBERMAN,3
m548,DAVID,38
m548,DYMSHITZ,14
m548,EMMI,28
m548,FURTWÄNGLER,66
m548,MARTIN,4
m548,RODE,34
m548,SCHLEE,5
m548,STEVE,189
m548,WALLACE,7
m548,WERNER,7
m549,BREEN,7
m549,CLERK,5
m549,GINGER,8
m549,MR. MILLER,3
m549,REESE,76
m549,SARAH,88
m549,SILBERMAN,11
m549,TERMINATOR,4
m549,TRAXLER,14
m549,VUKOVICH,20
m55,CARRIE,11
m55,CLEMENTINE,245
m55,CLEMENTINE'S VOICE,13
m55,JOEL,283
m55,MARY,68
m55,MIERZWIAK,45
m55,NAOMI,24
m55,NAOMI'S VOICE,5
m55,OLD WOMAN,3
m55,PATRICK,35
m55,RECEPTIONIST,4
m55,STAN,64
m55,STAN'S VOICE,4
m55,VOICEOVER,24
m550,ALAN BAER,12
m550,BUSINESSMAN 2,4
m550,CHRISTINE,135
m550,CONRAD,52
m550,COUNSELOR,7
m550,ELIZABETH,9
m550,FEINGOLD,32
m550,GIRL,5
m550,HOTEL MANAGER,4
m550,ILSA,18
m550,MAITRE D',4
m550,MANAGER,6
m550,MARIA,7
m550,NICHOLAS,292
m550,PLUMP GUY,5
m550,SUTHERLAND,15
m551,LUKE,38
m551,MALCOLM,9
m551,MARROW,74
m551,MARY,8
m551,MR. DUDLEY,10
m551,MRS. DUDLEY,6
m551,NELL,94
m551,THEO,72
m551,TODD,4
m552,ADHARA,26
m552,AVERY,19
m552,CREEP,3
m552,DEALER,10
m552,ED,70
m552,ELAINE,105
m552,FEATHER,13
m552,FIELDING,5
m552,GRAMMS,5
m552,GUY,7
m552,LADY,9
m552,STACY,38
m552,SUPERVISOR,8
m552,SUSAN,11
m552,UNCLE JOHN,20
m552,VALENTINE,62
m552,WILSON,200
m553,ANN,9
m553,BIRDY,28
m553,CARCANOGUES,11
m553,CREIGHTON,29
m553,DAVE,29
m553,DIEDRICKSON,5
m553,DORIS,22
m553,ED,194
m553,FRANK,34
m553,KREBS,11
m553,MAN,14
m553,PERSKY,10
m553,RIEDENSCHNEIDER,20
m553,WALTER,16
m553,YOUNG MAN,3
m553,YOUNG WOMAN,4
m554,BAILEY,4
m554,BEAUREGARD,5
m554,CUTHBERT,24
m554,D'AGOSTA,61
m554,DR. ZIEWZIC,6
m554,FROCK,53
m554,HENRY,14
m554,IPPOLITO,9
m554,JONATHAN,19
m554,KAWAKITA,28
m554,LARRY,10
m554,MARGO,108
m554,PENDERGAST,121
m555,AGENT,10
m555,CHRISTOF,42
m555,DAUGHTER,4
m555,GUARD 1,3
m555,GUARD 2,3
m555,INTERVIEWER,26
m555,LAUREN,10
m555,MARLON,27
m555,MERYL,50
m555,MOTHER,14
m555,NURSE,4
m555,OFFICER,3
m555,SIMEON,12
m555,SYLVIA,6
m555,TRUMAN,127
m555,TYRONE,4
m556,2ND BOY,4
m556,BARMAID,5
m556,BYERS,4
m556,CASSIDY,9
m556,CIGARETTE SMOKING MAN,14
m556,DETECTIVE,6
m556,DR. BRONSCHWEIG,9
m556,FIELD AGENT,4
m556,KURTZWEIL,42
m556,MULDER,188
m556,SCULLY,109
m556,SKINNER,13
m556,STRUGHOLD,10
m556,WELLMANICURED MAN,40
m556,YOUNG NAVAL GUARD,5
m557,CATHERINE,77
m557,COLE,6
m557,EDWARD,4
m557,HENRY,8
m557,MIRIAM,60
m557,NOVAK,85
m557,RAMSEY,14
m557,TEDDY LEE,5
m558,ANNA,106
m558,BARON,4
m558,CALLOWAY,87
m558,CLERK,4
m558,CRABBIN,23
m558,HARRY,23
m558,KURTZ,17
m558,MARTINS,248
m558,PAINE,19
m558,POPESCU,21
m558,PORTER,26
m558,RUSSIAN,5
m558,U.S.M.P.,5
m558,WINKEL,9
m558,WOMAN,6
m559,DAFFY,12
m559,DETECTIVE,3
m559,ETIENNE,28
m559,FRANCOISE,20
m559,RICHARD,55
m559,SAMMY,4
m56,CHINK,17
m56,HOWARD,5
m56,JELLY,16
m56,JULIAN,14
m56,MAN,8
m56,SISSY,61
m56,THE COUNTESS,30
m560,12YEAROLD DANNY,5
m560,AVI,5
m560,BILLINGS,19
m560,BRAND,8
m560,CARLA,66
m560,CARLA'S VOICE,5
m560,CARLETON,9
m560,CURTIS,19
m560,DANNY,271
m560,DRAKE,9
m560,FATHER,12
m560,FIRST WAITER,5
m560,GUY,38
m560,HATE COUNSELOR,4
m560,KYLE,25
m560,LINA,13
m560,LINDA,9
m560,LINDA'S VOICE,4
m560,MIRIAM,17
m560,MRS. MOEBIUS,18
m560,RABBI,4
m560,RAV ZINGESSER,5
m560,REPORTER,5
m560,STUART,8
m560,VOICE,4
m561,BONITA,13
m561,DUFFY,16
m561,ENZO,128
m561,FRANK,4
m561,JACQUES,126
m561,JOHANA,157
m561,LAWRENCE,14
m561,NOIREUTER,8
m561,NOVELLI,5
m561,RECEPTIONIST,4
m561,ROBERTO,10
m561,SALLY,17
m561,SUPERVISOR,4
m561,UNCLE LOUIS,17
m562,CHIEF,13
m562,ESTHER,32
m562,HAMMER,84
m562,MOHAMMED,16
m562,MRS. CARVER,18
m562,SANTA,22
m562,TIKVA,4
m562,TINY TIM,13
m563,BRUNTON,11
m563,CHARLIE,25
m563,CLOCLO,19
m563,CONSUELO,5
m563,ELOISE,10
m563,GALBRAITH,60
m563,JERRY,119
m563,KIKI,68
m563,MARIA,12
m563,ROBLES,12
m563,ROSITA,4
m564,ATTENDANT,4
m564,BUTLER,9
m564,DEBORAH,92
m564,DIRECTORY ENQUIRIES OPERATOR,4
m564,EFFEMINATE WAITER,4
m564,EMILY,48
m564,FRIEDMAN,11
m564,GIANT,21
m564,HYATT OPERATOR,5
m564,JANE,21
m564,LOMBARD,348
m564,MAN ON DAIS,4
m564,MAN WITH ITALIAN ACCENT,4
m564,MANS VOICE,5
m564,MARTIN,25
m564,MOREAU,4
m564,MRS SPITZ,26
m564,NATHALIE,10
m564,OLD COWBOY,9
m564,PETER,8
m564,PHIL,9
m564,RHIAN,30
m564,THE ITALIAN,20
m564,WAITRESS,4
m564,WHITNEY,6
m565,AULON,71
m565,BEAUPERE,22
m565,BISHOP,5
m565,BUCK,13
m565,BURGUNDY,5
m565,CATHERINE,6
m565,CAUCHON,52
m565,CHARLES,43
m565,D'ESTIVET,7
m565,DIJON,9
m565,DUNOIS,28
m565,GILLES,21
m565,JEAN LE MAISTRE,4
m565,JEAN MIDI,8
m565,JEANNE,284
m565,LA HIRE,20
m565,MAITRE MAURICE,6
m565,MAN,53
m565,PRIEST,24
m565,REGNAULT,4
m565,SOLDIER,4
m565,TREMOILLE,12
m565,XAINTRAILLES,4
m565,YOLANDE,12
m566,BENEK,5
m566,DOROTA,23
m566,FATHER,5
m566,GEBCZYNSKI,8
m566,HALINA,6
m566,HELLER,11
m566,HENRYK,32
m566,JANINA,4
m566,JEHUDA,14
m566,JUREK,3
m566,KITTEN'S VOICE,8
m566,MAJOREK,5
m566,MICHAL,3
m566,MOTHER,13
m566,PUPPYDOG'S VOICE,6
m566,SZALAS,4
m566,SZPILMAN,111
m566,THE GERMAN CAPTAIN,13
m567,AUNT MORAG,24
m567,BAINES,36
m567,FLORA,30
m567,HIRA,6
m567,NESSIE,6
m567,STEWART,47
m568,BILLIE,12
m568,BLACK MAN,13
m568,BOUDREAU,6
m568,COLEMAN,15
m568,COMBS,9
m568,DUFF,3
m568,EIRIE KID,9
m568,FLOYD,13
m568,GARFIELD,6
m568,GONDORFF,75
m568,GRANGER,5
m568,GUNMAN,3
m568,HOOKER,144
m568,JIMMY,5
m568,LONNEGAN,70
m568,LORETTA,15
m568,MAN,6
m568,NILES,13
m568,OLD MAN,3
m568,POLK,17
m568,RILEY,3
m568,SINGLETON,10
m568,SNYDER,20
m568,STRANGER,13
m568,TWIST,23
m569,1ST REPORTER,9
m569,ANDREW,18
m569,ANDY,12
m569,DOROTHY,88
m569,DR. WALTON,4
m569,GILBERT,14
m569,GUILD,75
m569,JORGENSEN,9
m569,JULIA,15
m569,MACAULAY,45
m569,MIMI,63
m569,MORELLI,11
m569,NICK,247
m569,NORA,129
m569,NUNHEIM,10
m569,PEPPLER,4
m569,TANNER,13
m569,TOM,5
m569,WYNANT,59
m57,COOPER,42
m57,DJ,24
m57,HOLLIS,11
m57,JUSTIN,23
m57,LYLE,12
m57,MILLER,190
m57,PETERS,49
m57,SMITH,56
m57,STARCK,83
m57,WEIR,111
m570,DRIVER,4
m570,EPPS,279
m570,JAEGER,273
m570,WES,173
m570,WOODS,6
m571,1ST VOICE,14
m571,2ND VOICE,10
m571,LUH,39
m571,NIN,15
m571,PTO,10
m571,SEN,18
m571,SRT,25
m571,THX,88
m571,TWA,11
m571,VOICE,8
m572,BEV,8
m572,DISPATCHER VOICE,3
m572,GLASS,86
m572,MARY,14
m572,PLUCHINSKY,10
m572,POOCH,21
m572,REILLY,131
m572,RICE,15
m572,SWAN,10
m572,T.J.,31
m572,WINTERS,24
m573,BOLSHEVIK,5
m573,BUTLER,7
m573,CLOSE SHOT GASTON,5
m573,FRANÇOIS,30
m573,GASTON,192
m573,GASTON'S VOICE,5
m573,GIRON,26
m573,LILY,71
m573,MAJOR,22
m573,MANAGER,7
m573,MARIETTE,122
m573,MARIETTE'S VOICE,7
m573,WAITER,11
m574,ANDREWS,14
m574,BODINE,10
m574,BROCK,4
m574,BUELL,5
m574,CAL,40
m574,FABRIZIO,6
m574,FLEET,5
m574,HITCHINS,5
m574,ISMAY,5
m574,JACK,100
m574,LEE,3
m574,LIGHTOLLER,3
m574,LIZZY,9
m574,LOVEJOY,6
m574,LOVETT,29
m574,MOLLY,4
m574,ROSE,127
m574,RUTH,12
m574,SMITH,10
m575,ANYA,41
m575,BALLINGER,3
m575,BRETT,171
m575,DAN,34
m575,DENBY,91
m575,LOTHER,58
m575,MARY,23
m575,MCKINNEY,61
m575,NED,14
m575,PURSER,5
m575,SALLY,124
m575,SHORTIE,63
m575,STEWARD,6
m575,SUMMERS,24
m576,BAILEY,6
m576,BEHAN,16
m576,BILLY,4
m576,CURLY BILL,17
m576,DAKE,3
m576,DOC,70
m576,HIGH ROLLER,7
m576,JOHNSON,16
m576,JOSEPHINE,42
m576,JOYCE,5
m576,KATE,9
m576,MATTIE,17
m576,MCMASTERS,18
m576,MORGAN,25
m576,RINGO,19
m576,TYLER,6
m576,VERMILLION,18
m576,VIRGIL,21
m576,WHITE,4
m576,WYATT,199
m577,ADMIRAL ROEBUCK,7
m577,BOND,172
m577,CAPTAIN CHEONG,6
m577,CAPTAIN MORTON,14
m577,DOMINIQUE,8
m577,EXECUTIVE SECRETARY,5
m577,FIRST OFFICER,5
m577,HARMSWAY,61
m577,HELMSMAN,5
m577,JENNY WU,6
m577,M,29
m577,MINISTER JOHNSTONE,11
m577,MONEYPENNY,9
m577,NUMBER THREE,5
m577,PARIS,12
m577,Q,8
m577,SAUNDERS,12
m577,SIDNEY,58
m577,STAMPER,5
m577,TANNER,7
m577,WADE,17
m577,YUNG,6
m578,BABE BROTHER,56
m578,DAVIS,4
m578,GIDEON,61
m578,HARRY,84
m578,HATTIE,18
m578,JUNIOR,20
m578,LINDA,22
m578,MARSH,6
m578,MR. BAKER,4
m578,MRS. BAKER,4
m578,OLD JOHN,3
m578,PAT,10
m578,SUZIE,63
m579,ANDY,27
m579,BO PEEP,8
m579,BUZZ,75
m579,HAMM,15
m579,HANNAH,9
m579,MR. POTATO HEAD,32
m579,MRS. DAVIS,22
m579,REX,22
m579,SARGENT,9
m579,SID,16
m579,SLINKY,18
m579,WOODY,149
m58,ALICIA,9
m58,BEN,79
m58,DEBBIE,7
m58,DOCTOR,6
m58,JOHNNY,55
m58,LEONARD,12
m58,REED,113
m58,SEXY NURSE,8
m58,SUE,92
m58,THE THING,8
m58,VICTOR,61
m580,FINN,46
m580,JONATHON,3
m580,MELANIE,50
m580,PHILIP,6
m581,A.D.A. KELLY,6
m581,ANNA,8
m581,ARNIE,30
m581,BARBARA,31
m581,CARL,8
m581,CARLOS,8
m581,CAROLINE,33
m581,CASTRO,16
m581,CLERK,4
m581,DAVID,4
m581,FRANCISCO,6
m581,GORDON,27
m581,GUARD,3
m581,HELENA,53
m581,JAVIER,42
m581,JOHNSON,5
m581,MANOLO,14
m581,MARQUEZ,15
m581,MICHAEL,5
m581,OFFICIAL,5
m581,ROBERT,81
m581,RUIZ,13
m581,SALAZAR,20
m581,SETH,23
m581,SHERIDAN,6
m581,SKETCH,4
m581,SOCIAL WORKER,9
m581,SPECIALAGENTINCHARGE,4
m581,VANESSA,3
m582,BEGBIE,30
m582,DIANE,34
m582,GAIL,3
m582,GAV,3
m582,LIZZY,7
m582,MAN,3
m582,MAN 1,8
m582,MOTHER,5
m582,RENTON,135
m582,SICK BOY,60
m582,SPUD,34
m582,SWANNEY,16
m582,TOMMY,29
m582,WOMAN,3
m583,BEING,10
m583,CHEKOV,13
m583,CHEKOV'S IMAGE,5
m583,COMMANDERS IMAGE,8
m583,J'ONN,7
m583,KIRK,115
m583,KLAA,8
m583,RIDER,8
m583,SCOTTY,20
m583,SPOCK,83
m583,SULU,6
m583,SYBOK,51
m583,UHURA,20
m583,VIXIS,9
m584,ALAN,39
m584,BIT,11
m584,DILLINGER,25
m584,DUMONT,9
m584,FLYNN,85
m584,GIBBS,11
m584,LORA,21
m584,MCP,26
m584,RAM,19
m584,SARK,11
m584,TRON,41
m584,YORI,21
m585,ALLISON,6
m585,DANA,17
m585,FAISIL,9
m585,GIB,72
m585,HARRY,175
m585,HELEN,124
m585,JANICE,3
m585,JUNO,27
m585,MALIK,5
m585,SIMON,44
m585,TRILBY,4
m585,VOICE,4
m586,ALABAMA,123
m586,BIG D,10
m586,CLARENCE,250
m586,CLIFF,41
m586,COCCOTTI,11
m586,CUSTOMER,4
m586,DICK,67
m586,DIMES,27
m586,DREXL,28
m586,ELLIOT,27
m586,ELVIS,14
m586,FLOYD,22
m586,KANDI,7
m586,KRINKLE,6
m586,LEE,15
m586,LENNY,8
m586,LUCY,6
m586,MARTY,5
m586,MARVIN,3
m586,NICHOLSON,20
m586,RAVENCROFT,7
m586,VIRGIL,6
m586,WILSON,5
m587,ASTROPHYSICIST,14
m587,BEN,4
m587,BOTANIST,7
m587,COLE,146
m587,DR. FLETCHER,10
m587,DR. MASON,3
m587,ENGINEER,5
m587,FALE,10
m587,FRANKI,6
m587,JEFFREY,30
m587,JOSE,7
m587,MICROBIOLOGIST,4
m587,RAILLY,104
m587,WOMAN CABBIE,3
m588,BLIND MAN,31
m588,BOYD,11
m588,CLERK,10
m588,DARRELL,56
m588,ED,7
m588,FLO,13
m588,GRACE,170
m588,JAKE,101
m588,JENNY,23
m588,JOHN,414
m588,MR. VESCI,10
m588,SHERIFF,42
m588,TOBY,23
m588,WOMAN,5
m589,BLIND MAN,33
m589,BOBBY,332
m589,CLERK,8
m589,DARRELL,58
m589,FLO,9
m589,GRACE,137
m589,JAKE,74
m589,JENNY,23
m589,MR. ARKADY,8
m589,SERGEI,4
m589,SHERIFF,24
m589,TOBY,20
m589,WOMAN,3
m59,ARNOLD,4
m59,BRAD,55
m59,BUSINESSMAN,5
m59,CURTIS,4
m59,DAMONE,72
m59,DENNIS,7
m59,GIRL,4
m59,GRIFFIN,9
m59,HAROLD,4
m59,L.C.,14
m59,LINDA,69
m59,LISA,6
m59,MR. HAND,24
m59,RON,13
m59,SPICOLI,56
m59,STACY,166
m59,THE RAT,73
m59,WAITRESS,4
m590,ANCIENT SECRETARY,6
m590,BUSINESS MAN,6
m590,DAVID,117
m590,ELIJAH,52
m590,ELIJAH'S MOTHER,10
m590,JEREMY,26
m590,MAN IN SCRUBS,6
m590,MEGAN,42
m590,WALKIE,5
m590,WOMAN,6
m591,ALICE,15
m591,BARBER,3
m591,CHARLEY,8
m591,CLYDE,9
m591,DELILAH,17
m591,ENGLISH BOB,14
m591,FUZZY,4
m591,LITTLE BILL,74
m591,LITTLE SUE,14
m591,MUNNY,179
m591,NED,79
m591,SKINNY,20
m591,THE KID,91
m591,WILL,14
m591,WW,27
m592,BAER,8
m592,BODI,7
m592,EDIE,16
m592,FENSTER,14
m592,HOCKNEY,16
m592,KEATON,76
m592,KOBAYASHI,13
m592,KOVASH,7
m592,KUJAN,92
m592,RAB IN,9
m592,RABIN,5
m592,REDFOOT,9
m592,VERBAL,98
m592,VOICE,4
m592,VOICE #1,7
m592,VOICE #2,6
m593,ABRAMS,3
m593,ALITO,12
m593,BISHOP,14
m593,CLAIRE,9
m593,CONCANNON,63
m593,DONEGHY,11
m593,DR. THOMPSON,38
m593,DR. TOWLER,25
m593,GALVIN,266
m593,GRUBER,17
m593,JIMMY,4
m593,JUDGE,38
m593,KATHY,32
m593,LAURA,46
m593,MAID,4
m593,MARY ROONEY,11
m593,MICKEY,69
m593,ROONEY,4
m593,SALLY,12
m593,TOWLER,12
m593,VOICE,14
m593,YOUNG LAWYER,4
m594,DOCTOR,3
m594,ELSTER,38
m594,ELSTER'S VOICE,3
m594,JUDY,97
m594,MADELEINE,106
m594,MANAGERESS,14
m594,MIDGE,73
m594,POP LEIBEL,5
m594,SALESWOMAN,6
m594,SCOTTIE,331
m595,ADAM,107
m595,BARRY MORRIS,5
m595,BOYD,176
m595,FISHER,228
m595,JUDGE TOWER,10
m595,LIZ,134
m595,LOIS,17
m595,MAGGIE,5
m595,MICHEAL,83
m595,MOORE,46
m595,MR. FISHER,7
m595,RALPH,12
m595,SUIT,4
m596,DON AMALIO,17
m596,DON JAIME,49
m596,ENEDINA,10
m596,FOREMAN,6
m596,HOBBLY,5
m596,JORGE,54
m596,LEPER,12
m596,LUCIA,13
m596,MAYOR,4
m596,MONCHO,11
m596,MOTHER SUPERIOR,11
m596,PEASANT,6
m596,PELON,3
m596,POCA,18
m596,RAMONA,21
m596,RITA,11
m596,VIRIDIANA,107
m597,ALEXIEV,7
m597,COX,37
m597,DEANE,34
m597,LINDENMEYER,32
m597,MADISON,98
m597,PARKER,133
m597,REILLY,15
m597,SID 6.7,33
m597,WALLACE,13
m598,AIDE,7
m598,AMES,141
m598,ANGLE,19
m598,BREAN,251
m598,CAIN,9
m598,ENGINEER,5
m598,FAD KING,24
m598,GRACE,8
m598,JOHNNY GREEN,4
m598,JOYCE,4
m598,LEVY,5
m598,LIZ,14
m598,MOSS,210
m598,MR. YOUNG,17
m598,OWNER,3
m598,PILOT,4
m598,PRESIDENT,8
m598,SCHUMANN,15
m598,SECOND MEDIA GUY,3
m598,TECHNICIAN,3
m598,TRUDY,4
m599,ALEX,4
m599,BLONDE,4
m599,BUD,213
m599,CARL,39
m599,CAROLYN,5
m599,CHARLIE,6
m599,DARIEN,47
m599,DIXON,7
m599,GEKKO,96
m599,LISA,6
m599,LYNCH,7
m599,MANNHEIM,5
m599,MARV,25
m599,NATALIE,4
m599,OLLIE,4
m599,ROGER,14
m599,WILDMAN,4
m599,WILMORE,5
m6,AMY,34
m6,ANGRY DEALER,4
m6,DINO,7
m6,DINO VELVET,34
m6,DIRECTOR,12
m6,EDDIE,51
m6,LONGDALE,21
m6,MALE VOICE,3
m6,MAX,54
m6,MRS CHRISTIAN,41
m6,MRS MATHEWS,39
m6,NUN,6
m6,POLITICIAN,3
m6,SALESPERSON,5
m6,WELLES,270
m60,CLERK,19
m60,DA,17
m60,DUKE,168
m60,GONZO,136
m60,HIGHWAY PATROLMAN,7
m60,HITCHHIKER,3
m60,MAID,14
m60,PROPRIETOR,4
m600,CHINA,13
m600,INSPECTOR ROBERTS,4
m600,JENKINS,9
m600,JONATHAN,4
m600,JUNIOR,5
m600,MARK,50
m600,MARKS MOTHER,6
m600,MR LINCOLN,4
m600,MRS WEBSTER,4
m600,SARAH,30
m600,SIR WILFRED,7
m600,TONY,10
m601,CAITLIN,15
m601,CLAIRE,326
m601,DR. DRAYTON,26
m601,ELENA,10
m601,JODY,60
m601,MR. FEUR,8
m601,MRS. FEUR,25
m601,MRS. FRANK,15
m601,MRS. TEMPLETON,12
m601,NORMAN,162
m602,MORGAN,3
m602,NICK,3
m603,AARON,27
m603,BEATRICE,14
m603,CARLOTTA,32
m603,DEBORAH,4
m603,DOCTOR,4
m603,GIFFORD,3
m603,LASHER,37
m603,LASHER THE MAN,4
m603,MAN'S VOICE [IN HER HEAD],3
m603,MICHAEL,120
m603,ROWAN,200
m603,ROWAN'S VOICE [IN HER HEAD],3
m603,RYAN,4
m603,STU,14
m603,SUZANNE,5
m604,CARTER,98
m604,DEZERAE,10
m604,MANAGER,13
m604,MIK,18
m604,STECKLER,80
m604,TAYLOR,14
m605,CHARLIE,57
m605,CHRISTY,27
m605,DAD,32
m605,GINGER,21
m605,HEATHER,5
m605,HELEN,9
m605,JAY,4
m605,JIMMY,20
m605,JULIE,84
m605,MOM,25
m605,PRINCIPAL MERKIN,14
m605,TED,299
m605,TOM,5
m605,UNCLE BILLY,47
m605,ZUKERMAN,9
m606,ART,6
m606,BARBARA,6
m606,DAVE,4
m606,GLORIA,75
m606,HUNTER,24
m606,JIMMY,9
m606,KELLY,70
m606,KEN,12
m606,RAY,100
m606,RUBY,12
m606,SAM,109
m606,SANDRA,25
m606,SUZIE,57
m607,ARTEMUS,98
m607,CASSANDRA,21
m607,DOYLE,5
m607,GRANT,14
m607,JIM,139
m607,MIGUELITO,23
m607,PEMBERTON,14
m607,RICHARDS,4
m607,WALTERS,4
m608,AIRK,10
m608,CHERLINDREA,9
m608,HIGH ALDWIN,7
m608,MADMARTIGAN,77
m608,RANON,5
m608,RAZIEL,39
m608,ROOL,6
m608,SORSHA,17
m608,TEEMO,18
m608,WILLOW,110
m609,BOOK,128
m609,CARTER,17
m609,ELAINE,20
m609,ELI,20
m609,HOCHSTETLER,8
m609,LOCAL MAN,3
m609,MCELROY,4
m609,RACHEL,99
m609,SAMUEL,17
m609,SCHAEFFER,41
m61,ADULTERER,16
m61,BARTENDER,39
m61,BEER GUY,24
m61,BELLE,15
m61,BOSS MAN,41
m61,BOZO,51
m61,GOLDIE,5
m61,GOOD GUY,5
m61,GRANDPA,6
m61,HEROINE,102
m61,PARA,8
m61,ROADIE,22
m61,SICKLY BROWNIE,6
m61,TRAMPY,4
m61,TROOP LEADER,6
m61,TUFFY,11
m610,AUNT EM,17
m610,BARRISTER,5
m610,DOROTHY,187
m610,GLINDA,21
m610,HICKORY,9
m610,HUNK,4
m610,LION,69
m610,MAYOR,6
m610,MISS GULCH,10
m610,OZ'S VOICE,13
m610,PROFESSOR,21
m610,SCARECROW,101
m610,TIN MAN,89
m610,TIN MAN SCARECROW AND DOROTHY,4
m610,UNCLE HENRY,8
m610,WITCH,14
m610,WIZARD,23
m611,BOND,131
m611,CHRISTMAS,31
m611,DOCTOR GREATREX,4
m611,ELEKTRA,59
m611,LACHAISE,6
m611,M,30
m611,RENARD,13
m611,TANNER,4
m611,WOMAN,5
m611,ZUKOVSKY,29
m612,ADAMSON,4
m612,ANALYST,4
m612,BURNS,4
m612,DR. LONG,8
m612,DR. MANHATTAN,35
m612,DREIBERG,89
m612,HYDE,3
m612,JANEY,6
m612,JON,7
m612,JUSTINE,4
m612,LAURIE,101
m612,MOLOCH,6
m612,PRESIDENT,4
m612,RORSCHACH,37
m612,SCHMIDT,10
m612,VEIDT,45
m613,GIBBONS,56
m613,JEFE,5
m613,KID,9
m613,PETRA,68
m613,SAM TANNICK,13
m613,SHAVERS,9
m613,SKY,10
m613,SLOVO,10
m613,VIRG,5
m613,XANDER,189
m613,YORGI,38
m614,BEAST,8
m614,CYCLOPS,21
m614,JEAN,32
m614,KELLY,14
