group,name,Counter,radius
10,сказка,2,4.0
10,скачать,14,13.0
10,скачать бесплатно без sms,2,4.0
10,скачать фотки,3,6.0
10,скейт сезон,2,4.0
10,сколько,48,20.0
10,сколько будет,3,6.0
10,сколько будет 5 плюс пять,2,4.0
10,сколько было всего,3,6.0
10,сколько в мире добра и зла,2,4.0
10,сколько времени,3,6.0
10,сколько времени подниматься на эверест,2,4.0
10,сколько время,6,9.0
10,сколько живут,2,4.0
10,сколько живут собаки,4,7.0
10,сколько звезд,2,4.0
10,сколько звезд на небе,5,8.0
10,сколько килокалорий,2,4.0
10,сколько мне,6,9.0
10,сколько мне жить,2,4.0
10,сколько мне жить осталось,2,4.0
10,сколько мне лет,9,11.0
10,сколько можно,4,7.0
10,сколько можно говорить об этом,2,4.0
10,сколько можно пить,2,4.0
10,сколько сколько можно давай уже дальше давай давай дальше,2,4.0
10,сколько стоит,4,7.0
10,сколько стоит доллар,2,4.0
10,сколько тебе,2,4.0
10,сколько тебе лет,9,11.0
10,сколько уже не будет детей,2,4.0
10,скорая,2,4.0
10,скоро,8,10.0
10,скоро рассвет,2,4.0
10,скоро рассвет выхода нет,2,4.0
10,скоро ты сломаешься,2,4.0
10,скорость,4,7.0
10,скрытые марковские модели,3,6.0
10,скучно,2,4.0
10,скучно меркатора,3,6.0
10,скучный мир в котором отсутствует сама концепция,2,4.0
10,слава,4,7.0
10,слава привет,2,4.0
10,слава россии,4,7.0
10,слава сатане,3,6.0
10,слава слава украине,2,4.0
10,слава слава украине героям слава,2,4.0
10,слава украине героям слава,2,4.0
10,сладенький,2,4.0
10,следующей жизни,3,6.0
10,следующем,2,4.0
10,следующем году,3,6.0
10,следующий,5,8.0
10,следующий пожалуйста,2,4.0
10,слишком,2,4.0
10,слишком много информации,2,4.0
10,слов,9,11.0
10,слова,56,20.0
10,слова придут,2,4.0
10,слова слова,2,4.0
10,слова слова слова слова,2,4.0
10,слова снег,7,10.0
10,словарь,6,9.0
10,словно,3,6.0
10,слово,3,6.0
10,словохват пить,2,4.0
10,сложная,2,4.0
10,сложно,4,7.0
10,сложное,2,4.0
10,сломалась,3,6.0
10,сломался,6,9.0
10,слон,8,10.0
10,служба,2,4.0
10,слухи,2,4.0
10,случилось,2,4.0
10,случиться,2,4.0
10,слушай меня,2,4.0
10,слушай сердце,6,9.0
10,слушать,18,14.0
10,слушать сказка,2,4.0
10,слышишь,12,12.0
10,слышишь меня,2,4.0
10,слышишь работает,2,4.0
10,слышно,2,4.0
10,слышно слышно слышно,2,4.0
10,слышу,2,4.0
10,слышь,3,6.0
10,слышь ты че такая дерзкая,2,4.0
10,смайлики,5,8.0
10,смелее,2,4.0
10,смертей,4,7.0
10,смертей и перерождений,3,6.0
10,смерти,7,10.0
10,смерть,36,18.0
10,смерть мрак пустота,2,4.0
10,смешарик,3,6.0
10,смешарик привет,2,4.0
10,смешарики,4,7.0
10,смешарики ку ку,3,6.0
10,смешарики ку-ку,2,4.0
10,смешно,2,4.0
10,смешной,2,4.0
10,смеяться как каникулы,2,4.0
10,сможет ли,2,4.0
10,сможет ли ваня написать сценарий после 9 класса,2,4.0
10,сможешь,2,4.0
10,смотреть,23,16.0
10,смотреть 4 серию,2,4.0
10,смотреть весна,2,4.0
10,смотреть девушка девушка,2,4.0
10,смотреть картинки,2,4.0
10,смотри,6,9.0
10,смотри на меня,3,6.0
10,смотрим и медведь,2,4.0
10,смотрю на твои,2,4.0
10,смысл,23,16.0
10,смысл в том что,2,4.0
10,смысл жизни,19,14.0
10,смысл заглавия пришла,2,4.0
10,сначала,2,4.0
10,снег,22,16.0
10,снег снег,2,4.0
10,снег уже давно,3,6.0
10,снег? чтобы потом да нет,2,4.0
10,снегом точно серебром,2,4.0
10,снежные,3,6.0
10,снежный барс,3,6.0
10,снимай,7,10.0
10,снимай снимай,2,4.0
10,снимай снимай снимай снимай одежду,2,4.0
10,снимай трусики,4,7.0
10,сними сестра моя сестра,3,6.0
10,снять,2,4.0
10,со звездами,2,4.0
10,со мной,8,10.0
10,собак,3,6.0
10,собака,7,10.0
10,собаки,2,4.0
10,собачка,2,4.0
10,собачье,2,4.0
10,собрал,2,4.0
10,собралось,2,4.0
10,совершение,3,6.0
10,современного,4,7.0
10,современного современного,2,4.0
10,современного современного современного,2,4.0
10,современное,4,7.0
10,современное искусство,7,10.0
10,современные,5,8.0
10,современный,2,4.0
10,современным,2,4.0
10,современных,3,6.0
10,совсем,6,9.0
10,совсем дурак,3,6.0
10,совсем совсем не разговаривает,3,6.0
10,совсем-совсем не работает никакого сообщения вообще,2,4.0
10,создан для,2,4.0
10,создатели миров,3,6.0
10,сознание,2,4.0
10,сознания,2,4.0
10,сойти с ума,3,6.0
10,солнечная система,3,6.0
10,солнечно,2,4.0
10,солнечный,4,7.0
10,солнечный день,3,6.0
10,солнца,2,4.0
10,солнце,20,15.0
10,солнце море и вода,2,4.0
10,солнце светит,2,4.0
10,солнышко,11,12.0
10,солнышко лучистое улыбнулось весело,2,4.0
10,солнышко ты лучше всех,2,4.0
10,солнышко я тебя,3,6.0
10,солнышко я тебя очень люблю,2,4.0
10,солнышко я тебя очень очень люблю ты моя самая красивая я тебя очень очень люблю я тебя обожаю солнышко я тебя очень люблю,2,4.0
10,солома,3,6.0
10,сомнений нет,2,4.0
10,сон,11,12.0
10,сон в летнюю ночь,2,4.0
10,сон в летнюю ночь мой дядя самых честных правил,2,4.0
10,сонник,2,4.0
10,соня,7,10.0
10,соня соня,3,6.0
10,сообщение,3,6.0
10,соответственно,2,4.0
10,сопли,2,4.0
10,сороконожка,3,6.0
10,сосать,2,4.0
10,сосед,2,4.0
10,соси,5,8.0
10,соси сосиску,2,4.0
10,соси сосиску вместе,2,4.0
10,сосиска,9,11.0
10,сосиски,3,6.0
10,сосисочка,9,11.0
10,сосисочки,2,4.0
10,состав,3,6.0
10,состоит из,2,4.0
10,софрино 1,2,4.0
10,сохо,2,4.0
10,социалистическое период,2,4.0
10,социальные статусы,2,4.0
10,сочи,3,6.0
10,спа cruiser,2,4.0
10,спаленная,3,6.0
10,спаллетти,2,4.0
10,спаниель,2,4.0
10,спартак,3,6.0
10,спартак и цезарь,3,6.0
10,спартак чемпион,6,9.0
10,спасает,3,6.0
10,спасает инсталляцию,2,4.0
10,спасайся,2,4.0
10,спасемся,2,4.0
10,спасибо,32,18.0
10,спасибо за правду,2,4.0
10,спасибо меня,3,6.0
10,спать,5,8.0
10,спб,2,4.0
10,специально,2,4.0
10,специально пенза,2,4.0
10,спирин,3,6.0
10,список,2,4.0
10,сплетаются судьбы бесконечность,2,4.0
10,сплин,3,6.0
10,спой песню,6,9.0
10,спокуха лягуха,2,4.0
10,спорт,5,8.0
10,спортивная,2,4.0
10,спортивные когда,3,6.0
10,спортлэнд,2,4.0
10,спрашивай,7,10.0
10,спрашивать,2,4.0
10,спрашиваю как,2,4.0
10,спроси меня,3,6.0
10,спросить,2,4.0
10,спросить у тебя,2,4.0
10,спуди,2,4.0
10,спят,3,6.0
10,спят усталые,2,4.0
10,спят усталые игрушки книжки спят,2,4.0
10,сразу,2,4.0
10,среда,2,4.0
10,среди,2,4.0
10,среди мучений,2,4.0
10,среди нас,3,6.0
10,средневековье,2,4.0
10,стажер,4,7.0
10,стакан,3,6.0
10,стакан наполовину полон,2,4.0
10,стал,3,6.0
10,стали,3,6.0
10,сталь,2,4.0
10,стальные когти,2,4.0
10,стараюсь,2,4.0
10,стариков,2,4.0
10,старки,2,4.0
10,старков,3,6.0
10,старкова,9,11.0
10,старого кремля,2,4.0
10,старушка,5,8.0
10,старушка попрыгушка,2,4.0
10,статистика за сессию,2,4.0
10,статусы,6,9.0
10,статья,3,6.0
10,статья привет,2,4.0
10,стаффбуль,2,4.0
10,стебка,2,4.0
10,стесняться,3,6.0
10,стив джобс,2,4.0
10,стипендия президента,2,4.0
10,стих,5,8.0
10,стихи,73,22.0
10,стихи расскажи мне о себе,3,6.0
10,стихия,8,10.0
10,стихотворение,3,6.0
10,стихотворение лермонтова смерть поэта,3,6.0
10,стоимость,8,10.0
10,стоит,4,7.0
10,стой,2,4.0
10,стол,2,4.0
10,столе,3,6.0
10,столов,2,4.0
10,столько разных людей,3,6.0
10,стоп,11,12.0
10,стоп стоп стоп,2,4.0
10,стоп стоп стоп стоп,2,4.0
10,стояла,2,4.0
10,стояние как с****,2,4.0
10,страдать,5,8.0
10,страдивари,3,6.0
10,страдивариус,6,9.0
10,страна,7,10.0
10,странная история,2,4.0
10,странная история мистера джекила,2,4.0
